id,minx,miny,maxx,maxy
727c90ac-0e02-47ae-92bd-2e3b41c6395c,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
e6eaab79-7209-46cd-b187-1046e302e8bb,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
d887144d-e7c5-4980-8fd4-28287ff875bb,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
ab910c9a-242f-47e2-8c3c-debbe256a724,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
17218a40-7753-4a1d-9bcc-f0ce632c3c2b,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
cfd6a60f-ec1e-491d-a885-e06d43990bd5,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
4c20a124-b320-4b64-a00c-5d4bc0f8e371,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
f2952136-69bc-4c31-bc21-a2e3919042a1,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
a97687cf-65db-4f34-ab2c-2ef7596a24ce,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
1ade603f-40d3-4eeb-b742-10e6b3e8aa49,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
48fff803-4104-49bc-b913-7467b7a5ffb5,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
1ef11325-beb4-4531-b422-573e121f4611,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
cfb53e32-1f83-409d-9607-78824445a678,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
5b9d2f32-7329-419a-9822-5d4cdfefe198,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
0c24ddd9-ddec-4ffa-9124-d12581f6c1ea,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
ecb880ff-5ed3-4715-8025-5c5f580ab0dd,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
ea71f1a3-862b-446e-8cd6-f05f938beb07,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
fddb9ff1-c3ec-48d3-b25d-72da64b7e493,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
6cb7952f-f365-475e-8e43-8f7798a0f4cd,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
c2a2ef5a-1030-42d0-90de-eb68e8d4b15d,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
20f3b8f0-bcf2-4497-a4b3-6f1ac51bc63c,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
15118769-14c3-410a-b4ab-aa247b02e4ad,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
af07deed-ed16-469e-9a41-a886c43df825,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
889874a4-c9fb-49b4-b696-fa1cc92f1808,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
48bd68d0-011d-4d00-92f5-ffce9432cda8,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
b03cedd7-a2c8-4c12-a273-a70557592d89,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
0d8ee4dc-68de-4dd0-94be-34261e5b46c8,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
f5d535a8-3709-4198-a867-e6106c35e9a7,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
a2c10c23-54c1-45e1-8a0a-50b83cfc3d77,-44.999999252948044,-1.0000000619208742,-46.50000161573023,-2.000002858892361
727c90ac-0e02-47ae-92bd-2e3b41c6395c,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
e6eaab79-7209-46cd-b187-1046e302e8bb,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
d887144d-e7c5-4980-8fd4-28287ff875bb,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
ab910c9a-242f-47e2-8c3c-debbe256a724,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
17218a40-7753-4a1d-9bcc-f0ce632c3c2b,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
cfd6a60f-ec1e-491d-a885-e06d43990bd5,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
4c20a124-b320-4b64-a00c-5d4bc0f8e371,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
f2952136-69bc-4c31-bc21-a2e3919042a1,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
a97687cf-65db-4f34-ab2c-2ef7596a24ce,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
1ade603f-40d3-4eeb-b742-10e6b3e8aa49,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
48fff803-4104-49bc-b913-7467b7a5ffb5,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
1ef11325-beb4-4531-b422-573e121f4611,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
cfb53e32-1f83-409d-9607-78824445a678,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
5b9d2f32-7329-419a-9822-5d4cdfefe198,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
0c24ddd9-ddec-4ffa-9124-d12581f6c1ea,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
ecb880ff-5ed3-4715-8025-5c5f580ab0dd,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
ea71f1a3-862b-446e-8cd6-f05f938beb07,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
fddb9ff1-c3ec-48d3-b25d-72da64b7e493,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
6cb7952f-f365-475e-8e43-8f7798a0f4cd,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
c2a2ef5a-1030-42d0-90de-eb68e8d4b15d,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
20f3b8f0-bcf2-4497-a4b3-6f1ac51bc63c,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
15118769-14c3-410a-b4ab-aa247b02e4ad,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
af07deed-ed16-469e-9a41-a886c43df825,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
889874a4-c9fb-49b4-b696-fa1cc92f1808,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
48bd68d0-011d-4d00-92f5-ffce9432cda8,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
b03cedd7-a2c8-4c12-a273-a70557592d89,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
0d8ee4dc-68de-4dd0-94be-34261e5b46c8,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
f5d535a8-3709-4198-a867-e6106c35e9a7,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
a2c10c23-54c1-45e1-8a0a-50b83cfc3d77,-46.50000161573022,-3.0000002214361783,-47.9999994522049,-4.000001684672341
727c90ac-0e02-47ae-92bd-2e3b41c6395c,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
e6eaab79-7209-46cd-b187-1046e302e8bb,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
d887144d-e7c5-4980-8fd4-28287ff875bb,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
ab910c9a-242f-47e2-8c3c-debbe256a724,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
17218a40-7753-4a1d-9bcc-f0ce632c3c2b,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
cfd6a60f-ec1e-491d-a885-e06d43990bd5,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
4c20a124-b320-4b64-a00c-5d4bc0f8e371,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
f2952136-69bc-4c31-bc21-a2e3919042a1,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
a97687cf-65db-4f34-ab2c-2ef7596a24ce,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
1ade603f-40d3-4eeb-b742-10e6b3e8aa49,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
48fff803-4104-49bc-b913-7467b7a5ffb5,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
1ef11325-beb4-4531-b422-573e121f4611,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
cfb53e32-1f83-409d-9607-78824445a678,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
5b9d2f32-7329-419a-9822-5d4cdfefe198,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
0c24ddd9-ddec-4ffa-9124-d12581f6c1ea,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
ecb880ff-5ed3-4715-8025-5c5f580ab0dd,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
ea71f1a3-862b-446e-8cd6-f05f938beb07,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
fddb9ff1-c3ec-48d3-b25d-72da64b7e493,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
6cb7952f-f365-475e-8e43-8f7798a0f4cd,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
c2a2ef5a-1030-42d0-90de-eb68e8d4b15d,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
20f3b8f0-bcf2-4497-a4b3-6f1ac51bc63c,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
15118769-14c3-410a-b4ab-aa247b02e4ad,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
af07deed-ed16-469e-9a41-a886c43df825,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
889874a4-c9fb-49b4-b696-fa1cc92f1808,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
48bd68d0-011d-4d00-92f5-ffce9432cda8,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
b03cedd7-a2c8-4c12-a273-a70557592d89,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
0d8ee4dc-68de-4dd0-94be-34261e5b46c8,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
f5d535a8-3709-4198-a867-e6106c35e9a7,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
a2c10c23-54c1-45e1-8a0a-50b83cfc3d77,-58.49999813307601,-7.000000558059999,-60.00000046071848,-8.000003336048161
727c90ac-0e02-47ae-92bd-2e3b41c6395c,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
e6eaab79-7209-46cd-b187-1046e302e8bb,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
d887144d-e7c5-4980-8fd4-28287ff875bb,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
ab910c9a-242f-47e2-8c3c-debbe256a724,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
17218a40-7753-4a1d-9bcc-f0ce632c3c2b,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
cfd6a60f-ec1e-491d-a885-e06d43990bd5,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
4c20a124-b320-4b64-a00c-5d4bc0f8e371,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
f2952136-69bc-4c31-bc21-a2e3919042a1,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
a97687cf-65db-4f34-ab2c-2ef7596a24ce,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
1ade603f-40d3-4eeb-b742-10e6b3e8aa49,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
48fff803-4104-49bc-b913-7467b7a5ffb5,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
1ef11325-beb4-4531-b422-573e121f4611,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
cfb53e32-1f83-409d-9607-78824445a678,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
5b9d2f32-7329-419a-9822-5d4cdfefe198,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
0c24ddd9-ddec-4ffa-9124-d12581f6c1ea,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
ecb880ff-5ed3-4715-8025-5c5f580ab0dd,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
ea71f1a3-862b-446e-8cd6-f05f938beb07,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
fddb9ff1-c3ec-48d3-b25d-72da64b7e493,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
6cb7952f-f365-475e-8e43-8f7798a0f4cd,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
c2a2ef5a-1030-42d0-90de-eb68e8d4b15d,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
20f3b8f0-bcf2-4497-a4b3-6f1ac51bc63c,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
15118769-14c3-410a-b4ab-aa247b02e4ad,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
af07deed-ed16-469e-9a41-a886c43df825,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
889874a4-c9fb-49b4-b696-fa1cc92f1808,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
48bd68d0-011d-4d00-92f5-ffce9432cda8,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
b03cedd7-a2c8-4c12-a273-a70557592d89,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
0d8ee4dc-68de-4dd0-94be-34261e5b46c8,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
f5d535a8-3709-4198-a867-e6106c35e9a7,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
a2c10c23-54c1-45e1-8a0a-50b83cfc3d77,-35.99999846903856,-7.000000551851879,-37.50000085856746,-8.000003330138593
727c90ac-0e02-47ae-92bd-2e3b41c6395c,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
e6eaab79-7209-46cd-b187-1046e302e8bb,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
d887144d-e7c5-4980-8fd4-28287ff875bb,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
ab910c9a-242f-47e2-8c3c-debbe256a724,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
17218a40-7753-4a1d-9bcc-f0ce632c3c2b,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
cfd6a60f-ec1e-491d-a885-e06d43990bd5,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
4c20a124-b320-4b64-a00c-5d4bc0f8e371,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
f2952136-69bc-4c31-bc21-a2e3919042a1,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
a97687cf-65db-4f34-ab2c-2ef7596a24ce,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
1ade603f-40d3-4eeb-b742-10e6b3e8aa49,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
48fff803-4104-49bc-b913-7467b7a5ffb5,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
1ef11325-beb4-4531-b422-573e121f4611,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
cfb53e32-1f83-409d-9607-78824445a678,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
5b9d2f32-7329-419a-9822-5d4cdfefe198,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
0c24ddd9-ddec-4ffa-9124-d12581f6c1ea,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
ecb880ff-5ed3-4715-8025-5c5f580ab0dd,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
ea71f1a3-862b-446e-8cd6-f05f938beb07,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
fddb9ff1-c3ec-48d3-b25d-72da64b7e493,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
6cb7952f-f365-475e-8e43-8f7798a0f4cd,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
c2a2ef5a-1030-42d0-90de-eb68e8d4b15d,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
20f3b8f0-bcf2-4497-a4b3-6f1ac51bc63c,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
15118769-14c3-410a-b4ab-aa247b02e4ad,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
af07deed-ed16-469e-9a41-a886c43df825,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
889874a4-c9fb-49b4-b696-fa1cc92f1808,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
48bd68d0-011d-4d00-92f5-ffce9432cda8,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
b03cedd7-a2c8-4c12-a273-a70557592d89,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
0d8ee4dc-68de-4dd0-94be-34261e5b46c8,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
f5d535a8-3709-4198-a867-e6106c35e9a7,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
a2c10c23-54c1-45e1-8a0a-50b83cfc3d77,-55.49999786093026,-11.000000872887291,-57.00000019273061,-12.000004914387162
727c90ac-0e02-47ae-92bd-2e3b41c6395c,-38.99999873476993,-10.000004132097864,-40.50000111617572,-9.000000717143815
e6eaab79-7209-46cd-b187-1046e302e8bb,-38.99999873476993,-10.000004132097864,-40.50000111617572,-9.000000717143815
d887144d-e7c5-4980-8fd4-28287ff875bb,-38.99999873476993,-10.000004132097864,-40.50000111617572,-9.000000717143815
ab910c9a-242f-47e2-8c3c-debbe256a724,-38.99999873476993,-10.000004132097864,-40.50000111617572,-9.000000717143815
17218a40-7753-4a1d-9bcc-f0ce632c3c2b,-38.99999873476993,-10.000004132097864,-40.50000111617572,-9.000000717143815
cfd6a60f-ec1e-491d-a885-e06d43990bd5,-38.99999873476993,-10.000004132097864,-40.50000111617572,-9.000000717143815
4c20a124-b320-4b64-a00c-5d4bc0f8e371,-38.99999873476993,-10.000004132097864,-40.50000111617572,-9.000000717143815
f2952136-69bc-4c31-bc21-a2e3919042a1,-38.99999873476993,-10.000004132097864,-40.50000111617572,-9.000000717143815
a97687cf-65db-4f34-ab2c-2ef7596a24ce,-38.99999873476993,-10.000004132097864,-40.50000111617572,-9.000000717143815
1ade603f-40d3-4eeb-b742-10e6b3e8aa49,-38.99999873476993,-10.000004132097864,-40.50000111617572,-9.000000717143815
